attack_1
0,0,0,0
0.03333333333,0.01636820331,-0.0002491950989,-0.01495980144
0.06666666667,0.03273640171,-0.0004983520508,-0.02991960287
0.1,0.03859818235,8.556365967e-005,0
0.1333333333,0.01617416754,0.003732471466,0.1528143692
0.1666666667,-0.01446787104,0.006390724182,0.3365955353
0.2,-0.01284346923,0.005534858704,0.3391252899
0.2333333333,-0.01097017989,0.004402675629,0.3408469391
0.2666666667,-0.008903860897,0.003049640656,0.3418658829
0.3,-0.006700353771,0.001531429291,0.3422874832
0.3333333333,-0.004415518194,-9.651184082e-005,0.3422172165
0.3666666667,-0.002105206717,-0.001778564453,0.3417604446
0.4,0.0001747277379,-0.003459186554,0.3410226059
0.4333333333,0.002368425876,-0.005082836151,0.3401091003
0.4666666667,0.004420046955,-0.006593952179,0.3391252899
0.5,0.006273732334,-0.007936973572,0.3381766129
0.5333333333,0.00787362352,-0.009056358337,0.3373685074
0.5666666667,0.009163878113,-0.009896564484,0.3368063736
0.6,0.01008863702,-0.01040197372,0.3365955353
0.6333333333,0.01023774162,-0.01024248123,0.3365955353
0.6666666667,0.009414972216,-0.00927236557,0.3365955353
0.7,0.007885386497,-0.007712669373,0.3365955353
0.7333333333,0.005914039761,-0.005784511566,0.3365955353
0.7666666667,0.003765987307,-0.00370891571,0.3365955353
0.8,0.0017062895,-0.001707077026,0.3365955353
0.8333333333,0,0,0.3365955353



attack_2
0,0,0,0
0.03333333333,0.004337676764,-0.003536319733,0.003015405834
0.06666666667,0.009138996601,-0.007830371857,-0.005466912985
0.1,0.01436464265,-0.01180603027,-0.01202636361
0.1333333333,0.01997531533,-0.01438728333,-0.003242382109
0.1666666667,0.02593170047,-0.01449800491,0.03430563211
0.2,0.03562000155,-0.002101650238,0.2226574516
0.2333333333,0.04281294465,0.01038244247,0.394824791
0.2666666667,0.04386762977,0.01184717178,0.4152328491
0.3,0.0447755754,0.01294610977,0.428980484
0.3333333333,0.0455288589,0.01371240616,0.4369564056
0.3666666667,0.04611956239,0.01417926788,0.4400495911
0.4,0.0465397656,0.01437988281,0.4391487885
0.4333333333,0.04678154349,0.01434743881,0.4351429749
0.4666666667,0.04683698297,0.0141151619,0.4289209366
0.5,0.04669816136,0.01371616364,0.4213715744
0.5333333333,0.04635716558,0.01318365097,0.4133837509
0.5666666667,0.04580605388,0.01255086899,0.4058462524
0.6,0.045036937,0.01185092926,0.399648056
0.6333333333,0.04404186606,0.01111703873,0.3956779099
0.6666666667,0.04281294465,0.01038244247,0.394824791
0.7,0.04080003142,0.00930185318,0.3963199615
0.7333333333,0.03766271949,0.00761756897,0.3986502457
0.7666666667,0.03370766163,0.005494384766,0.4015879822
0.8,0.02924149871,0.00309677124,0.4049052429
0.8333333333,0.02457091331,0.0005894088745,0.4083744431
0.8666666667,0.02000254571,-0.001863098145,0.4117676926
0.9,0.01584305063,-0.004096050262,0.4148572159

attack_4
0,0,0,0
0.03333333333,0.003128043413,0.03559885025,-0.006879622936
0.06666666667,0.003764460087,0.2122191238,0.002001347542
0.1,0.002934387922,0.4550931931,0.01913786054
0.1333333333,0.002246747017,0.6061723709,0.03027033567
0.1666666667,0.002185406685,0.6461561203,0.03832301557
0.2,0.002156615257,0.6645731735,0.05281362534
0.2333333333,0.002152860165,0.6666181564,0.06937281132
0.2666666667,0.002166628838,0.6574863052,0.08363123178
0.3,0.002190413475,0.6423721695,0.09121953726
0.3333333333,0.0022167027,0.6264710617,0.08776839495
0.3666666667,0.002237983942,0.6149778366,0.0689084363
0.4,0.002246747017,0.6130871964,0.03027033567
0.4333333333,0.002246747017,0.6479547501,-0.4195822644
0.4666666667,0.002386778593,0.6501884079,-0.6005570722
0.5,0.002477250099,0.6486850357,-0.6477024579
0.5333333333,0.002702568769,0.6531838608,-0.6897724652
0.5666666667,0.002993578911,0.6605877304,-0.7276878095
0.6,0.003281131983,0.6677997208,-0.7623690534
0.6333333333,0.003496074677,0.671722908,-0.7947363782
0.6666666667,0.003569259644,0.6692601395,-0.8257106519
0.7,0.003431534767,0.6573147202,-0.8562123609
0.7333333333,0.003013747931,0.6327890396,-0.8871620679
0.7666666667,0.002246747017,0.5925866318,-0.9194802594
0.8,-0.0008644747734,0.4461558151,-0.9532345319
0.8333333333,-0.005873883367,0.2143792343,-0.9827352643
0.8666666667,-0.009189100862,0.06131002426,-1.000267613
0.9,-0.01007149592,0.02031646729,-1.00650121
0.9333333333,-0.01031856738,0.008838253021,-1.008246663
0.9666666667,-0.01014208838,0.01703697205,-1.006999867
1,-0.009753834456,0.03507410049,-1.0042571
1.033333333,-0.009365579784,0.05311130524,-1.001514332
1.066666667,-0.009189100862,0.06131002426,-1.000267613
